course_id,grade,user_id,course_active,course_end_enroll_time,course_name,course_start_enroll_time,user_department,user_institute,user_position,course_group,course_tag,user_gender,user_age,user_age_group,institute,state
444,B+,10689,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,Electronics and telecommunication,Jaywantrao sawant college of engineering,Graduate Student,Self,Intermediate,Male,21,16-25,CF,Bihar
444,C,10557,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,E&TC,Jaywantrao Sawant College of Engineering pune,Faculty,Self,Advanced,Male,38,36-45,CN,Chhattisgarh
444,A+,10586,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,Electronics and Telecommunication,Jaywantrao Sawant College of engineering pune,School Student,Self,Advanced,Male,35,26-35,DK,Maharashtra
444,P,10650,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,E n tc,Jscoe,Faculty,Self,Basic,Male,61,56-65,AB,Tripura
444,B,10625,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,e&tc,jscoe hadapsar,Graduate Student,Self,Intermediate,Female,56,56-65,DU,Tamil Nadu
444,B,10712,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,E&TC,JSCOE,others,Self,Basic,Female,62,56-65,CV,Gujarat
444,C,10606,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,Electronics and telecommunications,"Jayawantrao sawant college of Engineering,Pune",Faculty,Self,Advanced,Female,50,46-55,BH,Chhattisgarh
444,C,10746,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,E&TC,JSPM jaywantrao sawant college of engineering hadapsar pune,Faculty,Self,Intermediate,Male,62,56-65,AJ,West Bengal
444,P,10547,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,ENTC,Jscoe Hadapsar,Graduate Student,Self,Basic,Female,35,26-35,BH,Chhattisgarh
444,A,10765,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,etc,jspm,Graduate Student,Self,Advanced,Male,32,26-35,BR,Jharkhand
444,B+,10629,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,etc,jspm,Graduate Student,Self,Intermediate,Female,29,26-35,BC,Andra Pradesh
444,B+,10297,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,Electronics & Telecommmunication Engg.,JSCOE Hadapsar,School Student,Self,Intermediate,Female,35,26-35,AA,Maharashtra
444,A,10528,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,ELECRONICS AND TELECOMMUNICATION,JSPM JSCOE HADPASAR PUNE,Graduate Student,Self,Advanced,Male,63,56-65,AL,Goa
444,A,10654,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,E&tc,Jscoe,Graduate Student,Self,Intermediate,Male,45,36-45,AI,Chhattisgarh
444,B,10545,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,Electronic and telecommunications,Jspm jscoe hadapsar pune,Graduate Student,Self,Basic,Female,21,16-25,BL,Manipur
444,A+,10659,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,,,Faculty,Self,Basic,Female,27,26-35,CA,Tamil Nadu
444,C,10767,False,01-01-2199,JSPM's Jayawantrao Sawant College of Engineering(24/03/2017),20-03-2018,Entc,Jscoe jspm hadapsar,Graduate Student,Self,Basic,Male,24,16-25,DN,Jammu and Kashmir
424,B+,10795,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,"G.PULLA REDDY ENGINEERING COLLEGE(Autonomous),KURNOOL",Industry Professional,Self,Advanced,Male,36,36-45,DV,Kerala
424,A,10831,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.PullaReddy Engineering College,Industry Professional,Self,Basic,Male,53,46-55,BO,Maharashtra
424,C,10841,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.Pulla Reddy Engineering College,Industry Professional,Self,Advanced,Male,39,36-45,CF,Bihar
424,C,10900,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G PULLA REDDY COLLEGE,Graduate Student,Self,Basic,Male,40,36-45,AB,Tripura
424,P,10792,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Basic,Female,53,46-55,BD,Assam
424,A+,10868,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Basic,Male,63,56-65,CM,Maharashtra
424,A+,10898,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Graduate Student,Self,Basic,Female,16,16-25,DT,Maharashtra
424,B+,10905,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.PULLAREDDY Engineering College,Faculty,Self,Advanced,Male,55,46-55,CE,Tripura
424,A,10825,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC KNL,Postgraduate Student,Self,Advanced,Female,19,16-25,DM,West Bengal
424,B+,10796,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,cse,G.PullaReddy Engineering College,Graduate Student,Self,Advanced,Male,35,26-35,AZ,West Bengal
424,C,10789,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,cse,G.PULLAREDDY Engineering College,Faculty,Self,Intermediate,Female,64,56-65,BH,Chhattisgarh
424,A,10817,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Graduate Student,Self,Basic,Male,51,46-55,BA,Uttar Pradesh
424,A,10920,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,School Student,Self,Basic,Male,19,16-25,BM,Rajasthan
424,B,10786,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.Pulla Reddy Engineering College,Industry Professional,Self,Basic,Male,44,36-45,CU,Himachal Pradesh
424,A+,10790,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Graduate Student,Self,Intermediate,Male,21,16-25,DN,Jammu and Kashmir
424,B,10800,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Basic,Male,57,56-65,AK,West Bengal
424,A,10925,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,Cse,G.pulla reddy enginerring college,School Student,Self,Basic,Male,53,46-55,AP,Kerala
424,A,10882,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,EEE,G.Pulla Reddy Engineering College,Postgraduate Student,Self,Intermediate,Male,26,26-35,AO,Bihar
424,F,10908,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G PULLAREDDY ENGINEERING COLLEGE,Faculty,Self,Basic,Female,51,46-55,BW,Goa
424,A,10842,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,cse,G.PULLAREDDY Engineering College,Graduate Student,Self,Advanced,Female,39,36-45,CR,Tripura
424,B,10803,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.Pulla Reddy Engineering College,School Student,Self,Basic,Male,39,36-45,BM,Rajasthan
424,A,10848,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G PULLAREDDY ENGINEERING COLLEGE,Industry Professional,Self,Intermediate,Male,43,36-45,BL,Manipur
424,C,10802,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,School Student,Self,Intermediate,Male,18,16-25,BH,Chhattisgarh
424,B+,10850,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.Pullareddy engineering college,Graduate Student,Self,Basic,Female,42,36-45,CX,Chhattisgarh
424,B+,10793,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.PullaReddy Engineering College,Graduate Student,Self,Basic,Male,46,46-55,CO,Goa
424,P,10859,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Basic,Female,64,56-65,DT,Maharashtra
424,P,10887,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,MECHANICAL,GPREC,School Student,Self,Intermediate,Female,21,16-25,BI,Uttaranchal
424,A,10883,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,MECHANICAL,GPREC,Graduate Student,Self,Advanced,Male,48,46-55,BH,Chhattisgarh
424,B+,10785,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Postgraduate Student,Self,Intermediate,Male,55,46-55,BQ,Bihar
424,A,10860,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Graduate Student,Self,Intermediate,Female,59,56-65,BU,Kerala
424,P,10871,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,,,Faculty,Self,Basic,Female,63,56-65,AD,Gujarat
424,C,10818,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.PULLAREDDY ENGINEERING COLLEGE,Graduate Student,Self,Intermediate,Male,59,56-65,CE,Tripura
424,A,10844,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Faculty,Self,Basic,Male,27,26-35,AW,Gujarat
424,B,10814,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.Pulla Reddy Engineering College,School Student,Self,Basic,Male,63,56-65,AF,Kerala
424,P,10922,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ece,GPREC,Graduate Student,Self,Basic,Female,46,46-55,BB,Chhattisgarh
424,B+,10855,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Postgraduate Student,Self,Intermediate,Female,32,26-35,CQ,Jammu and Kashmir
424,A,10799,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Faculty,Self,Advanced,Male,25,16-25,CT,Bihar
424,A,10914,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Graduate Student,Self,Intermediate,Male,17,16-25,CR,Tripura
424,P,10822,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC knl,Graduate Student,Self,Advanced,Female,61,56-65,CM,Maharashtra
424,B+,10873,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Graduate Student,Self,Intermediate,Male,46,46-55,BB,Chhattisgarh
424,B,10846,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.Pullareddy Engineering college,School Student,Self,Advanced,Female,18,16-25,CM,Maharashtra
424,B+,10906,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.PULLA REDDY ENGINEERING COLLEGE,School Student,Self,Intermediate,Male,41,36-45,BN,Kerala
424,A,10851,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,cse,gprec,Graduate Student,Self,Intermediate,Male,61,56-65,DG,Himachal Pradesh
424,C,10805,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ELECTRONICS AND COMMUNICATION ENGINEERING,G.PULLA REDDY ENGINEERING COLLEGE,Faculty,Self,Advanced,Female,50,46-55,DP,Chhattisgarh
424,B,10779,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Advanced,Male,16,16-25,AQ,Jharkhand
424,C,10777,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Graduate Student,Self,Intermediate,Female,26,26-35,AI,Chhattisgarh
424,C,10834,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Basic,Male,28,26-35,CZ,Jammu and Kashmir
424,A+,10813,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G Pulla Reddy Engineering College,School Student,Self,Basic,Male,34,26-35,AQ,Jharkhand
424,B+,10910,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.Pulla Reddy Engineering College,Faculty,Self,Intermediate,Male,50,46-55,BJ,Orissa
424,B+,10840,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Graduate Student,Self,Basic,Male,45,36-45,CU,Himachal Pradesh
424,A+,10854,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Intermediate,Male,64,56-65,DL,Assam
424,C,10861,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.PULLAREDDY ENGINEERING COLLEGE,Graduate Student,Self,Intermediate,Female,34,26-35,DD,Jharkhand
424,A,10782,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Faculty,Self,Basic,Male,63,56-65,CK,Haryana
424,A,10809,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G Pulla Reddy Engineering College,Faculty,Self,Basic,Male,47,46-55,CE,Tripura
424,A+,10915,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.PULLA REDDY ENG COLLEGE,Postgraduate Student,Self,Intermediate,Male,20,16-25,CT,Bihar
424,B,10838,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.Pulla Reddy Engineering College,Graduate Student,Self,Basic,Male,19,16-25,BL,Manipur
424,A+,10816,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G Pulla Reddy Engineering College,Graduate Student,Self,Intermediate,Male,21,16-25,AQ,Jharkhand
424,P,10794,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,cse,G.PullaReddy Engineering college,Faculty,Self,Advanced,Male,20,16-25,BE,Goa
424,A+,10884,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,MECHANICAL,GPREC,Graduate Student,Self,Basic,Male,62,56-65,AQ,Jharkhand
424,B+,10847,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,Electronics and Communication Engineering,G.PULLA REDDY ENGINEERING COLLEGE(Autonomous),Graduate Student,Self,Advanced,Male,21,16-25,DH,Uttar Pradesh
424,B+,10836,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Industry Professional,Self,Intermediate,Male,40,36-45,CB,Jharkhand
424,A,10911,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.PULLA REDDY ENGINEERING COLLEGE,School Student,Self,Intermediate,Female,62,56-65,AT,Andra Pradesh
424,A+,10839,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.Pulla Reddy Enginnering College,Graduate Student,Self,Intermediate,Male,60,56-65,AO,Bihar
424,A+,10798,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G Pulla Reddy Engineering College,Graduate Student,Self,Advanced,Female,41,36-45,BR,Jharkhand
424,A,10924,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.Pulla reddy engineering college,Industry Professional,Self,Intermediate,Male,27,26-35,AL,Goa
424,P,10869,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Graduate Student,Self,Advanced,Male,54,46-55,DK,Maharashtra
424,A+,10856,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.Pulla Reddy Engineering College,Graduate Student,Self,Basic,Male,55,46-55,BQ,Bihar
424,B,10877,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,C.S.E,GPREC,Graduate Student,Self,Basic,Male,19,16-25,BR,Jharkhand
424,B,10812,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G Pulla Reddy Engineering College,Graduate Student,Self,Basic,Female,37,36-45,BY,Kerala
424,B+,10843,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Faculty,Self,Basic,Male,23,16-25,CF,Bihar
424,C,10902,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.Pulla Reddy Engineering College,Postgraduate Student,Self,Intermediate,Male,43,36-45,CG,Madya Pradesh
424,A+,10788,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Graduate Student,Self,Advanced,Male,51,46-55,BF,Maharashtra
424,B,10881,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,EEE,GPREC,Postgraduate Student,Self,Basic,Male,62,56-65,BL,Manipur
424,B+,10921,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,E.C.E,G.Pulla Reddy Engineering college,Faculty,Self,Intermediate,Female,47,46-55,BR,Jharkhand
424,F,10864,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Graduate Student,Self,Advanced,Male,49,46-55,AU,Jammu and Kashmir
424,B+,10783,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Research Scolar,Self,Intermediate,Male,57,56-65,AG,Uttar Pradesh
424,B,10880,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,Cse,G.pulla reddy enginerring college,Postgraduate Student,Self,Intermediate,Female,34,26-35,DT,Maharashtra
424,B,10858,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.PULLA REDDY ENGINEERING COLLEGE(AUTONOMOUS),Graduate Student,Self,Advanced,Female,34,26-35,AT,Andra Pradesh
424,B,10865,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Graduate Student,Self,Advanced,Female,51,46-55,DO,Tripura
424,B+,10923,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Faculty,Self,Advanced,Female,22,16-25,DA,Kerala
424,A,10820,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC KNL,Faculty,Self,Intermediate,Male,32,26-35,CU,Himachal Pradesh
424,F,10823,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Research Scolar,Self,Intermediate,Male,50,46-55,AE,Haryana
424,F,10845,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Postgraduate Student,Self,Intermediate,Male,39,36-45,DJ,Tamil Nadu
424,A+,10806,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Graduate Student,Self,Basic,Female,30,26-35,BT,Jharkhand
424,P,10778,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G Pulla Reddy Engineering college,Industry Professional,Self,Intermediate,Female,25,16-25,CD,Uttaranchal
424,B,10912,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,Electronics and Communication Engineering,G.PULLA REDDY ENGINEERING COLLEGE(Autonomous),Faculty,Self,Intermediate,Male,52,46-55,DP,Chhattisgarh
424,P,10867,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.PullareddyEngineeringCollege,School Student,Self,Advanced,Male,53,46-55,CR,Tripura
424,B+,10863,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,School Student,Self,Basic,Male,63,56-65,BV,Himachal Pradesh
424,B,10830,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Faculty,Self,Basic,Male,39,36-45,DO,Tripura
424,B,10835,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Postgraduate Student,Self,Advanced,Female,41,36-45,DB,Mizoram
424,B+,10862,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Graduate Student,Self,Advanced,Male,37,36-45,DB,Mizoram
424,A+,10889,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,cse,G. PullaReddy Engineering College,Graduate Student,Self,Intermediate,Male,53,46-55,CY,Madya Pradesh
424,B,10888,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ME,GPREC,Postgraduate Student,Self,Advanced,Male,23,16-25,CQ,Jammu and Kashmir
424,P,10833,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,cse,gprec,Graduate Student,Self,Advanced,Female,36,36-45,BU,Kerala
424,A,10870,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Basic,Male,50,46-55,AF,Kerala
424,B,10832,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.PullaReddy Engineering College,Graduate Student,Self,Advanced,Female,56,56-65,CP,Andra Pradesh
424,A+,10901,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.Pulla Reddy Engineering College,Graduate Student,Self,Basic,Female,58,56-65,BY,Kerala
424,A+,10907,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.Pulla Reddy Engineering College,Graduate Student,Self,Intermediate,Female,57,56-65,DM,West Bengal
424,A,10827,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,cse,g.pulla reddy engineering college,Graduate Student,Self,Advanced,Male,47,46-55,AH,Assam
424,B,10774,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G Pulla Reddy Engineering College,Graduate Student,Self,Advanced,Male,46,46-55,CC,Punjab
424,A,10811,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.PullaReddyEngineeringCollege,Graduate Student,Self,Advanced,Female,37,36-45,DH,Uttar Pradesh
424,A,10808,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPULLAREDDYENGINEERINGCOLLEGE,Research Scolar,Self,Advanced,Male,40,36-45,CW,Tamil Nadu
424,B+,10804,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ELECTRONICS AND COMMUNICATION ENGINEERING,g.pullareddy engineering college,Postgraduate Student,Self,Intermediate,Female,25,16-25,BF,Maharashtra
424,A,10807,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,cse,gpullareddy,Graduate Student,Self,Basic,Female,19,16-25,AC,Punjab
424,C,10787,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,cse,G.Pulla Reddy EngineeringCollege,Graduate Student,Self,Advanced,Male,26,26-35,BR,Jharkhand
424,A+,10904,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ece,g.pullareddy engineering college,Faculty,Self,Intermediate,Male,44,36-45,AQ,Jharkhand
424,C,10933,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G Pulla Reddy Engineering College,Graduate Student,Self,Basic,Male,64,56-65,BW,Goa
424,A+,10913,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.pullareddy engineering college,Faculty,Self,Intermediate,Male,62,56-65,AO,Bihar
424,B+,10909,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,G.Pullareddy engineering college,Faculty,Self,Basic,Male,26,26-35,BW,Goa
424,C,10944,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,MECHANCAL,GPREC,School Student,Self,Advanced,Male,35,26-35,AH,Assam
424,C,10773,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ece,pulla reddy,Graduate Student,Self,Intermediate,Female,32,26-35,BV,Himachal Pradesh
424,B+,10770,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,ECE,GPREC,Faculty,Self,Intermediate,Male,41,36-45,BM,Rajasthan
424,A,10772,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,cse,G.PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Basic,Female,32,26-35,CA,Tamil Nadu
424,A+,10784,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,cse,G.pullareddy engineering college,School Student,Self,Advanced,Male,18,16-25,AM,Himachal Pradesh
424,B+,10775,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC knl,Graduate Student,Self,Basic,Female,50,46-55,BT,Jharkhand
424,A+,11004,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSe,G Pullreddy Engineering College,others,Self,Basic,Male,51,46-55,DJ,Tamil Nadu
424,F,10929,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,GPREC,Faculty,Self,Intermediate,Female,60,56-65,BZ,Meghalaya
424,B,10791,False,30-03-2018,"Basics of Python, G. PullaReddy Engineering College, Kurnool",23-03-2018,CSE,G.pulla reddy engineering college,School Student,Self,Advanced,Female,59,56-65,CK,Haryana
